"survey_id","Animal_fats","Asian_mixed_dishes","Beers_and_wine","Cake_cookies_and_desserts","Cheese","Chips_crackers_and_snacks","Coffee_and_tea","Dairy_alternatives","Dried_fruits","Eggs_and_egg_products","Fish_and_fish_products","Fresh_Fruits","Fruit_and_vegetable_juices","Italian_mixed_dishes","Legumes","Meat_alternatives","Meat_and_meat_products","Mexican_mixed_dishes","Milk_and_yogurt","Nuts","Other_mixed_dishes","Potatoes","Refined_cereals","Sauces","Soft_drinks","Spirits","Sport_meal_replacement","Sugar_and_confectionery","Vegetable_fats","Vegetables","Whole_cereals"
"744dfbc2b20daa5d",139.951400924055,0,10.0768437633776,125.078191887842,0,86.429583154966,5.32800006866455,0,0,43.860916681159,144.725694630244,51.3683077095945,47.3696042488829,0,158.723346699754,0,251.072129905387,89.3291773129817,85.0134085459254,0,31.4813357836578,9.67601028322862,0,72.5195205479454,0,0,0,75.7090814666751,269.850073911067,267.685631667934,501.837173378303
"afd344de700c2e35",38.7387298479471,3.71046577349101,82.4295423533821,54.8516323977955,61.0673182657322,43.3280134645227,5.9167562406357,0,15.0347398376465,12.4972622806079,41.6979686162242,60.3193595886232,11.8720812653842,54.1188038447131,77.9243889795592,0,17.0297470092774,40.2596023350546,131.305421426852,98.3585378986515,69.3042145611486,14.4099071245585,0,75.7652739224371,0,54.8931965031038,0,0,51.1670723693012,173.279150247402,134.569844096981
"7236416cb01544ea",60.307986317813,0,0,0,0,6.39101922022152,73.5650397052504,0,64.0083163085566,32.0005724658704,86.5122708255298,78.6184088685809,0,0,0,0.584268481110872,412.046745425708,0,125.262119700811,394.515014648438,13.4195616003585,0,0,48.8483158103838,0,0,0,191.4893775904,13.2236708270905,207.296348560525,283.71925638986
"f83047c5ae5b3a58",287.740096648751,12.3893915881849,434.303999391322,0,46.2060321964629,0,20.4167016329831,0,0,142.156358441915,156.964908965646,105.920374636829,0,86.6298132491438,0,3.79774512722067,838.466695999773,40.9315148758559,223.200309147248,154.563416697881,77.9537838452481,109.559967931748,29.2623931769535,226.358996870359,0,109.786393006207,0,75.7090814666751,247.180923921769,190.655767056875,13.7163369792782
"476aea3b5516c021",82.2625136242173,0,83.8534646073013,0,167.935125230763,0,247.493606567383,0,0,190.062530517579,52.7634882678725,0,0,0,0,0.584268481110872,205.251512877582,0,0,394.515014648438,0,0,0,143.378704813081,0,0,0,37.7508296628353,103.509601114352,128.666315452694,0
"8b524a085b9a9606",0,7.4878518300514,60.932908484054,0,24.6618016073149,65.2796963208341,1.51811508805784,20.3200436108733,0.44133287194657,12.4972622806079,0,43.836395532791,0,27.8452971157962,7.48232906811858,16.1895449285638,0,0,107.912462710029,98.3585378986515,0,0,3.37645530524434,113.959246575342,0,0,136.638004302978,8.06032938249143,124.646097428832,271.318309553963,22.4294186944831
"f0994d720ff8a89d",76.8237997969533,0,0,70.515296329864,16.4412010715432,77.1892412577591,81.357720487412,14.3193038313356,0,43.860916681159,60.1379027484215,15.2007393419797,0,43.3149066245719,41.2319228916952,0,107.228740681855,31.5588709164973,26.2171739630503,295.075613695955,13.4195616003585,51.3803838258506,65.9794234523859,156.850665324297,0,0,61.4933459974318,267.483184563623,36.8373687326093,119.338267828711,65.2174387474583
"ed3f85d2fc705acb",0,0,0,0,0,0,3.01676716216624,0,8.77104524002808,0,13.6953411781624,53.3441828713333,0,0,11.6391785504067,0,307.828247321143,0,0,28.1024393996147,0,10.9077484557026,14.6313063227254,217.558561643836,0,0,14.1907721532535,379.000116531374,301.020155146351,109.574224841796,0
"4eab7d99d80a5e51",5.57391796373342,0,13.0455712395655,0,7.0462290306614,11.6347515785531,0.155704111595676,0,0,94.7709056279431,99.8131468054364,4.79729664423696,0,18.5635314105308,0,0,109.474591273478,0,250.524239401622,7.56604137681937,93.9369312025095,53.1354599887534,12.2478134364298,2.22041596570995,0,0,0,0,35.3115605602527,41.2469845296446,0
"fc01f0174f35ac1c",100.237624714472,7.41828479505568,438.915936117094,6.70052540400255,161.72111268762,0,6.254115149093,0,3.54592920699211,27.0774016079838,15.4122051918344,132.422935989668,0,77.8863027076199,13.0594756662029,0.584268481110872,80.0445623946518,43.4498454890839,45.5498617093858,77.2817083489406,23.4465029363762,37.7330586713512,52.1698374290989,46.3557759706262,0,82.3397947546555,0,5.80781994812851,129.219532838586,99.556919648081,68.5541293540798
"d03269082087bf43",240.379044875053,0,6.56613972335189,0,30.533659132866,0,3.2470794939015,0,0,380.125061035156,0,33.813401123655,0,0,0,0.584268481110872,234.491414119773,13.643838291952,0,154.563416697881,26.839123200717,3.81737941746658,3.37645530524434,49.8451263035814,0,6.33383036574273,0,0,39.779998779297,196.757570466149,4.01358901768516
"4a7e7a08198b5cd7",171.636761586089,0,42.7226308326199,87.106830252033,213.735613930062,0,2.02415345074379,0,0,153.513208384057,33.2264267176797,0,0,0,0,0,570.511008986382,0,0,0,17.9893347335187,76.6681530573151,58.5247863539069,0,0,12.6676607314855,0,21.5719026644773,141.100927176976,47.7141314796792,0
"5ce067ca1b729e88",1127.14477094014,9.55767103221322,40.9492602204623,174.296830519584,91.6009773985981,71.5091008434557,9.30455694329251,0,5.89939872895812,190.062530517579,16.6217992495185,27.9510816056407,58.1462040660283,29.0032882063356,0,0,368.036509767297,27.8568874411387,37.4550400825397,56.2048787992295,40.2586848010757,49.8970446528102,30.7331511197025,167.078171631946,0,6.33383036574273,0,77.2611575527245,159.119995117188,221.730179612967,33.6740917976735
"b4ef688a5817b2e2",0,3.70914239752784,0,0,30.533659132866,0,13.3127015414303,0,0,0,0,117.121499594536,0,0,13.0775370558647,35.1166841689856,0,0,0,49.1792689493258,0,43.4966189962038,16.3474794654775,56.9796232876712,0,0,0,18.9320977588393,142.637159540882,253.237505342178,0
"92cc92a61eb1a304",214.914855249831,33.2155938971534,112.763825199995,65.1840148089683,107.771982334085,43.2147915774829,13.6204802865852,0,7.64976978040725,74.4628544219552,39.5145950944457,35.3911992739327,0,28.4410731485445,7.48232906811858,0.292134240555436,240.59252302614,24.0974334298748,84.7157579448128,196.717075797303,76.5019217295187,53.1455134979666,55.2186630458047,25.7144584551249,0,12.6676607314855,0,6.77660953737027,185.639994303386,133.986141131675,80.173004213098
"8c1729f015264a86",191.185386156055,0,0,0,108.084437456523,16.0204800540454,0,0,0,54.1548032159674,22.4134354264768,126.911578085821,0,0,4.17205484468643,1.26591504240689,262.219041171139,0,106.283010655234,98.3585378986515,0,37.7755580442136,29.262612645451,76.6642376791342,0,13.7232991257759,0,151.41816293335,31.1700812352847,220.446316603247,18.2771348927119
"be7350ab0d81c982",16.907551156658,2.49595061001713,49.6007009845891,69.0946320834224,0,23.7253934677333,17.7502687219071,0,18.5030784867323,18.7458934209118,30.746407537591,419.430728300441,24.7310894453493,18.5635314105308,68.4621241739354,3.79774512722067,52.0509831258696,177.369897795376,336.177258969659,56.2048787992295,6.19364381555007,54.5881522872168,0,117.125687744726,12.72924926878,12.6676607314855,7.53968221586044,68.364768493569,99.1775312031787,288.070905258935,288.644225773654
"7032b40f03adf0a7",0,0,142.266360672624,0,79.8214615913286,0,11.2447563093003,0,0,20.3640006600994,57.1394846458958,3.80209039139422,43.7486194629409,0,0,0,80.2691226488924,0,102.560134595061,14.0512196998074,0,0,0,10.3599315068493,0,96.3270034790039,0,29.7504393353189,5.6672874973245,41.4207539467379,0
"11d03626ebeb3119",26.3070867390393,33.4518486127463,13.1421385153574,0,0,11.5372914771511,5.9167562406357,92.2312297350739,27.5213491651748,190.062530517579,67.7769167547355,107.072829181575,5.479422122485,0,4.17205484468643,0.292134240555436,184.449563891267,27.2876765839041,0,28.1024393996147,10.8388766772126,30.7994769282189,5.06465763457833,176.624431721476,0,6.33383036574273,169.106701492937,24.6669239520347,78.1795044502712,144.642861910933,13.364317677119
"2a580cfaf910e131",84.7235530487476,25.9639967826949,56.4044270036252,71.0359906758347,321.484199523926,0,9.46875628641207,44.0267611568921,21.0368668961199,285.093795776368,27.5325111702697,26.3204402035232,0,0,0,0,491.233066966436,0,167.487495422364,98.3585378986515,0,37.7076916816908,0,133.896022389033,10.3708930864726,0,0,115.383168747408,160.593994140625,209.597559556402,62.3332119544098
"ead215ad78aa4340",0,19.4487174256208,30.4664542420269,45.9728963146472,30.533659132866,155.623642594847,2.5350575669171,41.9073699689893,14.5855610479765,27.0774016079838,36.1279638002997,57.9950842568637,0,0,0,8.45741108933543,33.7090993175768,50.6771136558218,83.5080798005407,98.6287536621096,7.22591778480841,0,21.786150256667,37.3748085321296,0,6.33383036574273,107.613355495505,21.1926068004034,56.6728749732449,29.6748058850875,92.4403135502945
"0430d2ca4a3d8bd0",26.0116171640892,0,0,75.3279852880191,30.533659132866,52.9338253491546,1.16778083696758,0,0.717165916913179,0,10.016568453018,12.5660202561993,7.55720296012147,0,3.017893166738,0,100.941657142116,50.6771136558218,389.919191376149,7.56604137681937,0,37.8682005882785,34.7432824539811,6.6934729156912,7.34079980850221,0,361.2787109375,11.9877384419481,0,13.3006093581736,7.40926852291579
"9b2d1be817613a1b",93.5185918102525,4.99190122003426,94.0142457726884,162.500905410557,214.322799682617,151.25177052119,29.0148145231481,30.901814938898,24.7094333614924,94.7709056279431,140.957730729613,120.092659932172,190.645888736046,43.3149066245719,125.153503167139,44.2935648042863,0,50.6771136558218,346.348663990811,197.257507324219,0,83.7542796219039,0,87.3151443474339,0,6.33383036574273,0,67.1374472031686,84.2599187981591,196.010921851403,610.410576974529
"56cc790c3b98a236",0,1.06969311857877,16.6429834867295,0,0,8.6264123367937,9.00164395162504,114.829801878211,28.885567116228,0,0,173.976872449072,0,0,191.932610665934,5.1129533323523,0,0,0,98.6287536621096,0,178.30991462494,45.09233851561,13.9686128116556,0,0,0,15.3927467425621,0,200.869675710927,458.51017144328
"32e008bb3f19c9ac",65.0245502837712,0,335.749608037243,191.199730274775,92.4120643929261,0,10.1147091591195,0,0,54.1548032159674,40.6454634156945,346.264621046029,0,27.8452971157962,0,5.696617690831,195.051779007585,13.643838291952,125.262119700811,56.2048787992295,0,11.9199125006479,175.647534681346,29.654506877617,0,0,0,97.4896533704787,22.6691499892981,36.1606030718922,71.8958581584772
"10d5cdc88bf6a09e",0,0,76.3387425336446,130.59075267217,0,43.2147915774829,9.46875628641207,30.5409421319831,18.9513527365292,54.1548032159674,56.1114292928617,184.435980740716,38.2079038019048,0,9.16027422343214,0.876402721666308,411.546169876727,0,0,98.3585378986515,8.99466736675939,33.0718927553899,3.37645530524434,14.0541631404093,0,0,57.1759234702751,46.7928658290917,118.59884817045,177.97700182167,170.673623126608
"7ae29fa01812eb68",98.844145223539,0,40.9492602204623,3.72712109709436,167.935125230763,0,3.1270575745465,0,0,54.1548032159674,38.118420159327,3.45550672975306,0,0,0,0,4.07964502622006,5.84735926797944,106.574996948243,49.1792689493258,0,0,0,117.745958845582,0,6.33383036574273,0,29.7504393353189,110.730078793879,93.0995075059029,8.30225873158408
"5c2d992822ed82e2",130.662701275969,25.9639967826949,157.283245954624,119.524642400872,30.533659132866,191.453909510783,8.06509595897101,4.29819179169119,30.8810982840403,54.1548032159674,55.3643483619168,204.701893805578,49.6675427873167,99.543756019906,28.021393909193,1.75280544333262,151.528037794976,112.794935837837,25.5597530626271,789.030029296874,49.5179196292405,43.7531800584274,113.563526995517,56.8883568757776,39.7392224388645,25.3353214629708,21.7304543691139,33.5098907320207,160.291462385622,108.126397607763,219.190362876868
"822800f586a205c1",49.3291739790406,11.1274271925835,197.308672386024,29.2926225218054,83.9675626153817,176.016696877675,1.39160549738636,0,6.77710186856464,13.5387008039919,3.1768282119542,161.948858418511,5.87813904644694,53.4735558914811,7.48232906811858,0.584268481110872,54.4517907547625,72.3895135748877,105.488135183674,197.257507324219,49.5179196292405,44.2675853506279,69.4515790710467,15.5079703971131,7.35843731940284,25.3353214629708,12.6066078499571,80.4423453727829,57.8717242515252,131.52727783304,69.1278178185731
"a82b5c0b78f181fa",0,0,0,0,61.0673182657322,18.2939344432256,8.91081655319423,0,22.3885014764496,0,79.1452324018085,128.201753142227,0,90.477892230308,0,0,138.222835091369,0,0,56.2048787992295,26.839123200717,6.65571940299258,6.75285996391234,26.5468838921952,0,192.654006958008,0,38.8969020080567,8.17881904497538,97.8708699239443,56.4896028388036
"188d8c5874badf8d",228.648705636638,7.41828479505568,72.1195951091611,116.142440336044,167.935125230763,0,4.43756718047678,0,6.02709134213904,27.0774016079838,0,12.5847811770568,44.0767379773285,0,18.6809292727954,0.584268481110872,84.347774725091,0,254.650226289933,28.1024393996147,20.9875571891052,18.9390232459843,0,256.073079562127,5.18544654323629,0,0,16.7923528801905,19.8355062406358,30.5511815634704,38.1581082854247
"b525aa457c78563c",359.963462819136,1.06969311857877,0,31.9742787818385,47.4115993552012,43.2147915774829,23.013624572754,0,14.2988015215713,142.156358441915,0,49.8650836874225,7.28763142290507,86.1175874892979,17.6749648838827,0.876402721666308,49.1921711124787,12.4027148939159,743.792200877574,6.48517832298802,49.9036869414864,58.6337734228682,57.5047824807364,30.9321821779434,0,0,0,46.4199051680894,12.7513968689801,261.057543469883,77.2216911420429
"e70b74d7a3cb818b",192.614994049072,0,0,0,0,11.6347515785531,4.69058636181975,0,17.3637631523529,27.0774016079838,141.028645136585,37.8374951005319,3.67121282206497,0,0,0,438.307629770776,0,0,56.2048787992295,0,83.0635434486127,7.87839571223679,38.4897940857769,0.482682727134392,82.3397947546555,0,59.3227323273126,517.13998413086,148.000883799848,0
"de6fec29cc93bfe7",218.52930854205,0,9.51110104077483,0,199.279871357957,0,9.63419190498247,0,0,95.031265258789,23.8879647868953,180.037638442158,0,27.8452971157962,0,0,111.364834626081,0,213.149993896485,56.2048787992295,0,33.8914969805714,7.87839571223679,7.03246564473192,0,12.6676607314855,0,0,106.12983593527,151.600566137509,155.467476473192
"e687ed0d5ac92866",0,0,137.678993538635,0,83.9675626153817,263.074569911173,5.92000007629394,25.1276245117188,0,0,38.1873252555115,122.375766305363,0,0,27.1183564904618,6.37886837475919,0,0,159.862495422364,98.6287536621096,0,0,11.372969619542,14.154533783377,18.3419436311069,0,0,241.285001331278,45.120327382545,132.558398949815,71.8958581584772
"7ffa062fe5c8ec2d",26.5690089604626,13.906010541524,77.4675736294681,7.32406382103492,61.0673182657322,112.451446533203,32.2389481008869,37.6918357117535,0,94.7709056279431,59.7784992374785,53.7127731532268,0,0,137.586154613756,64.8448813660506,0,0,85.1489584308783,49.1792689493258,0,43.3459984507105,27.3348684347759,42.2064830884542,0,6.33383036574273,0,5.40917078823982,31.1700812352847,183.458577001911,163.715497244221
"06e11152316c8443",0,17.3093311884633,19.6117109629174,0,16.4412010715432,43.2147915774829,8.28475627115328,0,47.5815908918684,4.4928197573309,49.9065734027181,284.092933384357,0,0,0,41.2974905771754,133.904191192209,0,159.862495422364,197.257507324219,7.22591778480841,19.2645774153052,37.3228771470997,72.71875,0,0,0,151.41816293335,165.524282126231,127.155258428989,176.523306741355
"9a4b80ac9e383aee",0.13321643986114,22.3012324084976,166.999533935547,20.0253239043772,83.9675626153817,2.6134192061751,36.8170831340634,27.435786140839,59.6964541658601,6.48962853836686,56.1114292928617,101.379215689049,0,43.3149066245719,104.814878197239,130.724898999357,64.7000437279271,183.505866231004,135.085535636505,197.257507324219,0,50.0386540412759,60.3509870973352,117.765664796844,0,12.6676607314855,46.8627284219821,29.7504393353189,102.120161249866,70.4705404359638,243.588720696546
"696b3feb7f15896f",0,62.6731413540776,139.336086622432,0,0,0,0,0,2.29493093412217,0,9.83255264073204,11.292152488395,0,36.5391487853167,0,0,371.585257104326,19.2931120572026,0,15.1320827536387,28.2134749739136,38.39957667496,57.0731515544735,0,0,0,169.106701492937,75.7090814666751,84.757112351509,31.7775468263388,8.30225873158408
"28a1a60d0d2dab9f",0,0,0,7.45424219418874,0,0,3.88935895423367,0,0,0,113.289357977044,394.808226441581,0,0,253.800003051758,116.639247894287,0,0,0,77.2817083489406,0,13.917051271103,0,0,18.3419436311069,0,0,37.9682180328371,82.3936413072561,321.804288520322,618.206907569139
"b2c7e71cd756f7d4",33.9080009460449,34.6186623769265,0,77.7910511173616,73.4747873802707,0,0,0,0,190.062530517579,0,105.019996643067,0,321.767877782534,0,0,401.370766417621,37.7117274454195,0,98.3585378986515,0,303.743133544923,0,136.209605052373,0,0,45.215815630351,0,119.339996337891,23.1168490840965,5.16032873702377
"ca0316079c5c7ef9",16.907551156658,17.3093311884633,60.3318953773811,65.7453201921019,30.533659132866,39.2458616491867,28.0437394860674,0,0,43.860916681159,10.4959288714684,31.3169970527726,6.36992873100386,64.972359936858,0,0.584268481110872,179.065287383616,64.9994040293236,79.7122579914252,56.2048787992295,28.2134749739136,44.4237924451138,76.7229677964319,6.0193388526812,0,12.6676607314855,7.53968221586044,94.7341908282975,82.1756687112052,80.0751919482507,115.140511832128
"66b6bbbbb181a23b",239.247010364271,7.41828479505568,213.168331102846,0,15.266829566433,6.47099191325985,25.6192487899571,0,20.6608475570195,43.860916681159,27.6879830138325,49.3234674643261,0,4.65766334011129,121.426040273169,1.26591504240689,82.4104564509979,80.1499087817046,38.3247135841683,154.563416697881,8.99466736675939,10.0350948708491,0,34.2576605417957,0,0,0,5.80781994812851,190.290076352472,111.108572320416,183.476031619556
"7dce26d351aa8421",318.022804605144,0,92.2061814647096,19.1250744127248,106.867806965031,0,3.1270575745465,0,0,190.062530517579,35.7855235478649,28.4276085422464,0,0,0,0,1070.91505636973,28.9396680858038,0,56.2048787992295,58.3204589843748,149.037020109379,0,326.727177796831,0,0,0,37.9682180328371,258.515498916418,182.236402937769,0
"f3c8ae60351b2e33",461.82764175624,2.13938623715754,29.447013457834,35.0416578318974,30.533659132866,0,3.38007675588948,0,0,148.925708843911,349.991942188836,36.687395148662,30.8609046660123,0,58.7485755397848,0.632957521203444,857.578610020468,0,34.7567662069244,56.2048787992295,275.081380995658,51.5056813342324,103.159672735179,177.240669228875,0,27.4465982515518,0,25.8691877790896,397.79998779297,308.807442326471,120.929178628468
"345e31c0c2001094",111.473866648216,0,0,0,0,0,4.31105758980529,0,0,148.925708843911,182.410680316246,14.1201773092586,27.7410396235217,0,0,0,213.162919992944,0,0,154.563416697881,0,0,0,175.962325945292,0,6.33383036574273,0,32.3902442409569,99.3955037992296,164.690803671536,61.6734594539508
"ccf809509f931b07",0,0,58.9449098198042,7.45424219418874,9.70132630230626,99.7455208138244,5.40747404229151,0,0,12.4972622806079,26.866853813276,234.925690332371,43.7486194629409,103.489566834332,10.0415824994649,8.16527684877999,17.381080606539,88.684948897688,112.347601652799,197.257507324219,0,10.201274686714,477.653056774401,45.3036253628666,0.482682727134392,0,12.6066078499571,29.7504393353189,21.9421129879887,54.2450841072094,209.928559269317
"c1f124263f9ab88b",106.461833107308,0,0,58.071220168022,16.4412010715432,41.5416249314396,13.3127015414303,0,0,380.125061035156,20.3284815122004,60.0667554636139,0,0,0,0,302.211894853148,0,0,0,0,39.0427254330152,21.9468497498394,161.566886646407,0,0,0,0,0,52.0372048273479,0
"6f4102a22c2bb4bd",6.68870155648007,0,28.4532721345249,0,53.4339034825154,28.0358400945795,0.337358908457299,0,63.6854197886769,54.1548032159674,13.3136932791096,140.298108601439,0,0,26.512447325824,5.1129533323523,0,8.08108445258988,110.864176940918,197.257507324219,0,13.6779622887008,0,20.2568493150684,0,0,0,0,39.9160059262628,160.674211624217,111.457901084587
"23fb62e23688738f",210.370502471924,4.27877247431508,128.16789249786,0,30.533659132866,21.6073957887414,14.2293176102312,7.15965191566782,0,54.1548032159674,129.051805804527,206.458039508829,0,0,75.0271328024666,10.858864185908,51.0783718370412,53.7450978736357,0,393.434151594607,0,28.8414507463012,0,155.405887906845,0,0,14.1907721532535,40.3084341784335,278.903754790842,337.504931668468,28.9749910866011
"b18e2c2cb03dd56a",0,0,196.498453385863,95.2317852699589,30.533659132866,0,8.87513436095355,0,0,27.0774016079838,0,270.00378744943,0,0,0,0,207.917843669735,50.6771136558218,159.862495422364,0,0,14.4099071245585,51.2095721295391,20.7198630136986,0,0,0,1.93757917848352,39.8547575650151,42.1449180980433,3.44021915801585
"91e2ecb155fec10e",2.41536445095115,0,0,58.5105118424925,92.4120643929261,78.7315630351027,11.2431343914711,0,13.9072005738247,47.3854528139715,18.2291770621522,164.938529648971,0,181.676213011023,11.6391785504067,16.8083087241813,30.410979137682,37.7117274454195,79.7122579914252,98.6287536621096,0,32.1659247411441,16.6898632310841,44.5874045662658,0,6.33383036574273,32.6719562687286,93.460760581448,195.970077352655,53.0416505506159,477.933842461728
"2ed674cdea02622f",67.8160018920898,0,0,0,0,0,6.25735898475124,0,0,285.093795776368,174.673006909514,12.6445963174291,0,0,0,0,162.088530574433,0,22.7749308546929,789.030029296874,0,7.33304601123244,0,0,0,0,107.613355495505,0,159.119995117188,244.211347203347,0
"7530cb7a947128b9",100.358774782642,0,111.804619476402,0,160.301710447546,0,2.10849317785811,0,0,380.125061035156,63.0526877207298,3.34389029724957,0,5.21987839790238,0,0,469.259145386578,21.9123148878959,0,98.3585378986515,13.4195616003585,0,0,72.5195205479454,0,54.8931965031038,0,2.91263042443681,26.5199991861979,287.752010791504,8.02717803537032
"30f3d8e23d526734",31.3997378623648,74.7232319871041,369.507564705292,14.4897422476991,0,11.3773413253157,4.31105758980529,0,5.63215205194519,76.7566041920283,266.85197034862,191.08068786514,0,32.329363093964,44.9473876117028,5.40508757290774,8.3820797436858,21.7249227445419,15.183287236462,197.257507324219,11.7232514681881,30.6438510217743,94.7889691751542,37.5493559327844,0,164.679589509311,0,28.8973051583904,11.334574994649,184.343289033441,234.512162898027
"736e42e3f176e020",26.5690089604625,0,0,16.150858087409,0,5.22683841235019,3.70770415737205,0,0,27.0774016079838,82.5975335108092,116.770264701946,0,80.4419694456336,0,1.26591504240689,215.587609758769,0,0,154.563416697881,0,43.2729943680438,0,119.705646492192,0,0,0,0,65.1738062192317,188.386627543171,60.6748071408431
"cc0223f7f38946fe",26.5690089604626,18.5413473886987,192.25183874679,26.8021016160102,220.969016882491,11.8690356946971,51.4641397554583,0,0,297.851417687821,252.806277256796,223.024133781202,0,0,12.5161645340593,1.26591504240689,572.971767477794,0,24.5268486127462,224.819515196918,26.839123200717,18.6039755947618,43.8936994996789,257.5584914116,0,19.0014910972282,0,50.3770586405713,31.1700812352847,220.957873286699,13.8532646253491
"16f9fada677f79d7",239.247010364271,37.0826947773973,0,101.624635294039,30.533659132866,2.73900823723779,0.233556167393515,0,23.8646664089628,570.187591552734,31.8692044192798,158.37838406033,0,0,0,0,311.939042872599,0,106.283010655234,0,20.1293424005378,161.908514348418,120.707673624117,41.4397260273973,0,0,0,0,110.730078793879,217.533193651896,0
"da0a43cc4321b777",140.698346173709,0,178.705577609964,50.2273469271724,32.3420098709733,21.6073957887414,1.85547399651514,0,46.6952879792247,142.156358441915,0,247.956304123175,23.8628833434223,24.9414008989725,0,0.584268481110872,338.052710002742,17.5420778039383,111.519161318427,0,42.3202124608704,139.940197093325,86.1801401410972,72.5195205479454,0,82.3397947546555,169.106701492937,40.0113387043994,95.3266820062788,231.631311388031,116.490313542242
"f9fd01f27fecfa83",0,0,0,35.2081384110123,0,325.021033132893,0,0,0,0,0,68.9759341841296,9.24701320784058,0,0,17.2500558513484,0,17.5420778039383,0,394.515014648438,0,40.4996640466141,392.325010872804,0,0,0,287.089950059864,117.869400024414,0,63.0040934628005,196.593915871398
